text,index
라온님 멘션 알티해도 될까 싫어 하실려나 민폐일려나 라온님,2
아무리 이상한 음식 먹는게 취미라고 해도 영국 음식은 싫어,2
하 가정 너무 노잼 너무 싫어 지나자눙유,2
영어 졵나 하기 싫어 씨발 발표좀 그맍 시키시라구욖,2
어제 또 유리 깨먹었다 나도 유리 싫어 다 플라스틱 스뎅으로 바꾼다 거지같은 유리,2
나 유툽네 자꾸 떠서 자증나 관심 없다고 설정해도 계속 나와 준며든단 것도 싫어,2
아 배 접히는 부분이랑 구부려지는 부분 표현하는거 극혐극혐 중첩 극혐 원근감 극혐,2
윽 된장국 싫어,2
영업 사원들 헛소리하는거 너무 듣기 싫어 진짜 극극극극극극혐,2
구인이 안된다고 난리쳐도 알고보면 섹파인지 플파인지는 있더라 으이그 짐승들 난 그런거 싫어 그러니까 자랑하지마,2
으 진짜 너무 싫어,2
김종인은 영혼없는 개충성하는 자들을 좋아합니다 그런데 안철수 윤석열은 사람한테 충성하는 사람들이 아닙니다 김종인이 가장 싫어 하는 사람들이죠 오세훈이 시장되면 김종인은 추대되어 국힘당 실권자가 됩니다 김종인,2
악 기술 진짜 싫어,2
수학 정답이 선분 임 응 나도 싫어 선분 야,2
이쁜 지훈이가 왔다 천천히 보고싶은데 볼수가 없다 혐생 싫어,2
츕다 강의듣 기 싫어 잘 레,2
소장님과 리버 그리고 다른봇들과 다른 사람 다른계정 분께 죄송합니다 반성문을 쓰는이유는 소장 리버 다른 봇들 다른 사람들 다른계정들 분이 저랑 대화 했던 분들이 놀람과 마음고생이 심했고 힘들어했다고 알게돼어 반성문을 씀니다 많이 힘들고 괴롭고 짜증,2
다음주 부턴 학교 가야 돼 너무 싫어,2
어우 나가기 싫어 어우 나가기 귀찮아,2
주식하러면 떨어져도 존버하고 올라도 존버해야 할텐데 난 불확실한 싸움에 시간쓰고 돈쓰고 애태우면서 존버하는 게 싫어 주식 중독되어버려서 도박중독센터 오는 사람들은 지 욕심으로 망한 거라고 생각함,2
진짜 사람들 다 싫어,2
싫어 싫어 으아아아어엉,2
좋아 싫어,2
짜증 나니까 미안하다고 하지 마 내 눈을 피해 내리깐 시선을 쫓는다 마주볼 수 없지만 내내 덮인 네 눈꺼풀 위를 주시하며 이마에 올린 손을 내려 뺨에 얹는다 그린 홈 망했네 이은혁이 아파서,2
난 귀신이 세상에서 제일 싫어,2
참새 짱 싫어,2
치즈가 너무 뜨거워서 짜증 나 비요뜨도 먹어야겠어,2
요즘 매일 몸무게 확인 하니까 운동 가기 더 싫어,2
나에게 약통을 가져다 줘 움직이기가 너무 싫어,2
필기 하라는데 하기 싫어,2
이정 데이트하자 나와 우떡 싫어 이정 왜 우떡 숙제해야되 이정 뭔 숙제 우떡 이정생각 많이하기 숙제 우정행쇼,2
이리 빨간 망토 소녀여 방황하고 있어 무엇을 애태우며 찾아 이기주의 음흉한 인간들 속 기댈 곳이라면 이곳에는 없는걸 그러니 찾지마 끌어안고 앓고있는 그 기억을 살해해 미련이라면 삼켜버,2
병원 가려고 했는데 가기 싫어 의정부로 쇼핑이나 갈까 오늘 이자 받았는데,2
김종인은 영혼없는 개충성하는 자들을 좋아합니다 그런데 안철수 윤석열은 사람한테 충성하는 사람들이 아닙니다 김종인이 가장 싫어 하는 사람들이죠 오세훈이 시장되면 김종인은 추대되어 국힘당 실권자가 됩니다 김종인있는 당과 합당,2
근데 진짜 웬만한 일은 짜증 이상으로 안넘어갈듯 임무가 잘 안풀리면 짜증보다 좀 더 위로 갈 수 잇음,2
아침부터 몸살 기운에 하루종일 정신 못 차리면서도 팀에 누가 되긴 싫어 꾸역꾸역 정리한 보고서 들고 갔더니 지금 체크한 부분 전부 수정해서 다시 올리세요 네 안 될 것 같으면 미리 말하세요 괜히 붙잡고,2
좀 캐붕이지만은 화난 정도는 아니고 조오금 짜증 나면 아저씨라고 부르는 한주원 주세요 이동식 난리남 제발그렇게부르지말라고진짜도둑놈된거같다고 맞음 나이차이 살,2
나나미랑 토모에가 결혼하는 걸 봐야 되긴 하는데 나나미가 너무 짜증 남,2
고옹부 싫어 핰핰핰,2
당연히 다르죠 저는 좋아하는 사람 오조오억명인걸요 연애하고 싶은 사람 결혼하고 싶은 사람도 생각이 따로 들기도 해요 한사람한테도 이건 좋지만 이건 싫어 하는 마당인데 당연합니다,2
쟤네가 다음번에 죽인다고 하면 그냥 죽게 해도 돼 그니까 다치지마 원래 사람은 다 죽어 알겠지 나는 죽어야 하는데 내가 다른 사람한테 특히 좋아하는 사람한테 걸림돌 되는게 더 싫어 에잇,2
씨발 취업하기 싫어,2
가정 쌤 싫어,2
맞아 진짜로 그냥 온클이던 학교던 다 싫어,2
다 버리고 떠나고 싶어 가끔 안부전화나 하면서 살았으면 좋겠어 가족들은 좋지만 그래도 알콜중독자랑 같이 사는 건 싫어 사랑을 인질로 내 인생에 간섭하는것도 싫어 그 두개는 별개잖아 왜 간섭을 거두라면 사랑까지 거두겠다는건데,2
하 공부하기 싫어 하지만 하고나면 기분은 좋아,2
선배키스해도돼요 싫다고하면안하냐 네 싫어 그래도할래요 안한다며시발놈이,2
다 버리고 떠나고 싶어 가끔 안부전화나 하면서 살았으면 좋겠어 가족들은 좋지만 그래도 알콜중독자랑 같이 사는 건 싫어 사랑을 인질로 내 인생에 간섭하는것도 싫어 왜 간섭을 거두라면 사랑까지 거두겠다는건데,2
내일부터는 더 노력할테니까 용서해줘 싫어 포스포필라이트 신샤,2
근데 스켈레톤 아직도 뜯어 쓰나 좀 나아지는 구석을 좀 보여주면 안될꺼 야숨 도 또 뜯기는 거 아닌지 아휴 짜증,2
슬리데린이 어쩌고저쩌고 수군거리는 소리가 듣기 싫어 도서관에서도 사람 발길 뜸한 구석에 자리 잡고 앉아있었다 햇살이 조금 덜 든다는 게 아쉬웠지만 적당한 그늘이 되레 기분 좋은,2
아오 꼴보기 싫어,2
이런게 겜 대표라고 생각하면 더빡침,2
싫어 미루고 싶어 사는것도 미루고 싶은 마당에 무슨,2
갈루스 광역딜 쫄 너무 싫어 진짜 싫어 걔한테 죽은 영웅만 한 무더기 사실 니가 제국 검이지 요놈아,2
난 너가 싫어,2
래퍼 오노사토시 나는 리다 취미는 낚시 꿈은 참다랑어 단 당근 너무 싫어 스마트폰 충전기 없는건 말도 안됨 시간 단축 좋아하는 말 위 빵집도 좋아 내가 바로 리다 사쿠라,2
마지막으로 정착하게 될 나의 최애는 이밍주님은 돌고돌아 결국 블랙핑크 지수에게 정착하게 됩니다 나 여자 싫어,2
그냥 귀엽기만함 짜증 나 지금 다시 양프되는 중,2
학교 가기 싫어 시발,2
래퍼 오노사토시 나는 리다 취미는 낚시 꿈은 참다랑어 단 당근 너무 싫어 스마트폰 충전기 없는건 말도 안됨 시간 단축 좋아하는 말 위 빵집도 좋아 내가 바로 리다 사쿠라이쇼 덤벼라,2
싫어 형균 아직 애기야,2
너무 공감 가서 웃긴데 안 웃기다 힘내라 예체능 그래도 그때가 좋을 때여 기말 때 되면 진짜 다 때려치고싶은 그놈의 창작 뭐 만들어 오라는게 제일 싫어 아 떠올라서 짜증나,2
흐엉 저 학원이 하나 늘엇어요 접률 더 낮아질 거 같아요 흐엥 저 어케요오 나 고등학교 싫어 자퇴할래애액 빼액,2
원고하면서 짜증 내면 안 돼 짜증이 날 때는 차라리 쉬어둬 짜증내면서 한 원고에서는 그런 짜증이 느껴지니까 네 원고는 볼 때 즐거운 원고가 되어야 하지 않겠어,2
온수 잘 안나와서 싫어 나는 여름에도 뜨거운 물로 씻는단 말이다,2
나 완전 박명수 됨 으휴 원격 듣기 싫어 귀찮아,2
할 거 많을 때 일하기 제일 싫어,2
색존싫 색체 존나 싫어,2
멘션 붙여넣기 하지 마라 시발 짜증 나는데 스팸 신고 플리즈,2
그게 더 싫어 종이 다르잖아 그둘은,2
도연이 안 닮았어 쟤 싫어,2
인졍 나 오늘 교시 영어였러 짜증,2
스토커짓 하는 사람들 이해가 안돼 팬이라고 부르기도 싫어 아티스트 사랑해서 라고 하지마 다 제 욕심 채우려고 하는거잖아 준이가 미술관관람 따릉이타기 등이 미치지 않기 위해서 하는 발버둥이라고 말했었던 것 같,2
졸려 수업듣기 싫어 앞으로 얼마나남은거야,2
나 개같은 버릇중에 최애 겹치는 사람 보면 극혐 하는 버릇이 있었는데 지금은 최애 겹치는 사람 보면 더 친해지고 싶어짐 신기해라,2
진심 취업생각하니까 죽고싶음 제발 공부하기싫어 공부 극혐,2
지랄맞다 했더니 그 씨피엿음 우리애가 싫어 죽겠지만 지새끼를 사랑하지 않는 모습은 견딜 수 없는 한처먹은 른러였던 거임 꾸에엑 뀨에엑,2
출근 싫 어 근데 그렇게 싫은 건 아니고 그냥 나가는 게 싫어,2
코랑 입이 너무 싫어 코는 좀 옙버지면 좋겠고 입은 그냥 별로야 코 무슨,2
슥극륵륷흑 쌤 짜증 나,2
노래를 틀면 집중이 안 되고 노래를 끄면 집중은 좀 되는데 공부 하기 싫어,2
아 난 미지근한 온도도 싫어 뜨거운걸로 지질래 이러면서 헛소리하면 내 몸이 할 수 있다면 해보시지 하는거임,2
시발 도덕 존나 싫어 발표 잘했잖아 나 저거 만드는데만 시간걸렷는데 뒤에 부분 하나 못했다고 다시하라고 하는 건 너무 하지않냐,2
상대가 다칠 맘은 상관도 안하고 자기 재미만 보는것들 극혐,2
싫어 우리봇들을 놔줘,2
약 발랏는데 먼가 이빨이 녹는느낌이라 짜증,2
너 너무 사랑해서 짜증 나,2
카페음료 호불호 아메리카노 아아선호 카페라떼 싫어 카푸치노 누가 주면 마심 홍차 아이스티 좋아 카페모카 카라멜 텁텁해 싫어 별다방 시즌메뉴 딸기시즌만 좋음 스무디 사랑해,2
나 사실 너무 힘들어 잘 지내는척해도 돌아서면 혼자 남겨진 방에서 울기만 했어 애써 밝은 척하는 초라한 모습이 들키기 싫어 너도 그렇게 환하게 웃고만 있는지,2
씨발 존나 싫어 스포츠쌤,2
으아아 일어나기 싫어 수업 때문에 오전 기상이라니이이이이,2
아 근데 까보면 이유 별거 없고 눈덩이 굴리다가 눈사태난거잖아 꺅 미안 리쿠토 아무튼 아야세 진짜 머리팽팽 돌릴듯 결국엔 죽이는 것도 살리는 것도 얘 의지에 따라 다,2
매뉴패치 진짜 맨날 매녈이 패치 보면 아놔 난 너를 너무 사랑하는 듯 이따구로 말하면서 고글 소라게처럼 썻으면 좋겠다고 물론 패치는 항상 극혐,2
일하기 싫어 유랑짓하면서 와방 귀여운거 발견 팬아트는 대충 넘겨버리는 성향인데 어쩐지 일전에 반하게 한분과 동일인일것 같네,2
현생 살기 싫어 덕질이나 하고 싶다,2
이들의 생명력이란 진짜 애들이 싫어 한다고요 애들이 무서워 한다고요,2
아아악 생각할수록 짜증,2
진짜 너무 싫어 심지어 대면 세시간짜리 수업이라고 피피티 세시간 녹음함,2
으 체육이 더 싫어,2
아니 이제 트위터에도 스팸 있네 극혐,2
카페음료 호불호 아메리카노 싫어 카페라떼 싫어 카푸치노 별로 홍차 아이스티 별로 카페모카 카라멜 별다방 시즌메뉴 별다방없어 스무디 과일스무디조아 프라페 조아 에이드 레몬 자몽 조아 번외 아포가토는 잘머겅,2
으윽 난 학원이 정말 싫어,2
재기하러 갑니다 발 나도 유포 싫어,2
내 생각에 대해서 말하는게 어렵다 다르게 생각하는것때문에 타인이랑 틀어질 수 있다는게 싫어 그냥 차라리 주관없는 사람이었다면 좋았을텐데 아무생각하고싶지않다 하와이 하와이로가고싶다,2
지난 년동안 대학가기 싫어 사람이었는데 정신상태 좀 나아지니까 내 삶 책임질만해져서 도비의 길을 선택한 말자,2
수요조사 사라진 우리의 봄을 찾아서 영원한 겨울을 막기 위하여 이런 영웅은 싫어 기반 일상 후 극시리 흑백막제 조사 추리제 글그림복합,2
당 이야기를 이어간다 까마귀가 싸우는 골짜기에 백로야 가지마라 성낸 까마귀가 흰 빛을 샘낼까 염려스럽구나 맑은 물에 기껏 씻은 몸 더럽힐까 하노라 백로가 시를 한 수 읊고서 갃볋은 마음에 든듯,2
광고는 별로 짜증 안나는데 트친인척 하는 광고는 개짜증남,2
나 진짜 공부하기 싫어 에스크해줘 다 답떠줄개,2
나 진짜 위개좆창나서 건강하게 살아야할거같애 근데 일요일에 술먹어야함 먹기 싫어 씹 그것을 마지막으로 한달 금주 쌔린다,2
그렇다고 짝꿍 안 할 수는 없잖으 그건 더 싫어,2
유형별 어떡해 귀찮고 하기 싫지만 어쨌든 하긴 함 어떡하냔 말 자체를 안 함 알아서 함 하기 싫어 죽겠어 너도 같이 할래 어떻게 해달라는 건 아니구 걍 알아죠 그리고 이미 알아서 했음,2
아닛 손놈이 괴롭혀요,2
음 대학교 싫어,2
싫어 싫어 거긴 싫어 이불 밑의 엄마는 하나도 안 궁금해 죽었으면 어쩌려고 자꾸 나보고 보래 김개미 즐거운 청소,2
아침부터 지나가는 문신 많은 사람 찍어 보내며 아 문신충 극혐 하며 카톡 보내는 친구한테 왜 좋은데 라고 했더니 너 이런거 좋아했냐라는데 날 어떤 이미지로 보고있었던건지와 문신이랑 뭔상관이지 라는 의문,2
국어 싫어 영어가 좋아,2
물 마시고 책 챙기고 옴 아 샤프 으 싫어 분 됐네 어쨌든 갔다온다,2
악 너무 지옥이자나 내용 무한루프 싫어 미소년말고 미청년으로 교체 부탁드립니다,2
나는 모든 사람이 싫어,2
민주당이야 일 키우기 싫어 사과했겠지 이해하지만 대부분의 사람들이 박시장이 어떤 성추행을 했는지 모르고 있는게 현실 아닌가론에서 어제 기자회견은 분명히 역효과 불러올 거라 생각되요 미투의 의미를 심각하,2
양놈이셨군요,2
중세 독일의 날이 밝았네 여긴 아름다운 마을 슐리머 모두들 즐겁게 살고 있지요 나는야 푸줏간 주인 보세요 먹음직한 기름덩어리 난 살코기는 싫어 동틀때까지 진창마셨네 자리 옮겨서 한잔 더 빨아 슐리머,2
으악 발표하기 싫어,2
다들 군대나 쳐가 꼴도 보기 싫어,2
조아여 교체해드리죠 선택지를 잘 골라서 미청년과 해피엔딩 루트까지 달립세,2
요즘 파판 할 거 없어 아니 할 거 있는데 하기 싫어 했더니 지인이 슬쩍 스팀 충전해줘서 상태,2
유나 오빠 나 하트 그려줘요 준형 싫어 유나 아왜 그려줘요 준형 싫어 유나 아아아아 그려줘요 준형 알았어 천안팬싸 준형 유나,2
저도요 돈 많은 백수가 꿈입니다,2
하나 더 부탁해도 되 나 마녀는 되기 싫어,2
정말 심구한테 일말의 호감도 없는 분들이 얘 쓰레기잖아 난 얘 싫어 하고 말씀하실 때면 입다물고 공감하고 이해는 하는데 마음이 찌끔 아픔 어쩔 수 없음,2
문학하기 싫어,2
